number,link,date,name,first_review,second_review,rating,n_reviews,type
24,https://www.tripadvisor.com/Restaurants-g60713-San_Francisco_California.html,20191226_1617,23. Acquerello,"“... especially the apricot pana cotta , and the passion fruit chocolat lollypo...”","“... especially the apricot pana cotta , and the passion fruit chocolat lollypo...”",45,344
25,https://www.tripadvisor.com/Restaurants-g60713-San_Francisco_California.html,20191226_1617,24. Piccolo Forno,"“Delicious pizza , fresh salad, excellent service.”","“Delicious pizza , fresh salad, excellent service.”",45,261
26,https://www.tripadvisor.com/Restaurants-g60713-San_Francisco_California.html,20191226_1617,25. Chez Maman,"“The burger is great, as are the steak frites, duck, and escargot .”","“The burger is great, as are the steak frites, duck, and escargot .”",45,246
27,https://www.tripadvisor.com/Restaurants-g60713-San_Francisco_California.html,20191226_1617,26. Boulevard,"“The starters we ordered were fantastic, we had plates of calamari , scallops,...”","“The starters we ordered were fantastic, we had plates of calamari , scallops,...”",45,1835
28,https://www.tripadvisor.com/Restaurants-g60713-San_Francisco_California.html,20191226_1617,27. Liholiho Yacht Club,"“... dishes to share, including the duck liver and the shrimp--we loved everyt...”","“... dishes to share, including the duck liver and the shrimp--we loved everyt...”",45,340
29,https://www.tripadvisor.com/Restaurants-g60713-San_Francisco_California.html,20191226_1617,28. Delancey Street Restaurant,"“... and delicious, and the signature banana split was flambeed, and amazing!”","“... and delicious, and the signature banana split was flambeed, and amazing!”",45,344
30,https://www.tripadvisor.com/Restaurants-g60713-San_Francisco_California.html,20191226_1617,29. The House,“We had scallops and dumplings as appetizers and the halibut special and the s...”,“We had scallops and dumplings as appetizers and the halibut special and the s...”,45,602
31,https://www.tripadvisor.com/Restaurants-g60713-San_Francisco_California.html,20191226_1617,30. Trestle,"“The next course, optional, brought a Linguine E PEPE and a Chestnut Risotto .”","“The next course, optional, brought a Linguine E PEPE and a Chestnut Risotto .”",45,203
32,https://www.tripadvisor.com/Restaurants-g60713-oa30-San_Francisco_California.html#EATERY_LIST_CONTENTS,20191226_1617,Z & Y Restaurant,"“We ordered the steamed dumplings, orange chicken, and shrimp chow mein .”","“We ordered the steamed dumplings, orange chicken, and shrimp chow mein .”",40,502
33,https://www.tripadvisor.com/Restaurants-g60713-oa30-San_Francisco_California.html#EATERY_LIST_CONTENTS,20191226_1617,31. Nob Hill Cafe,"“Enjoyed the Lasagna, and Tortellini with Pink Sauce (which they did especiall...”","“Enjoyed the Lasagna, and Tortellini with Pink Sauce (which they did especiall...”",45,1071
34,https://www.tripadvisor.com/Restaurants-g60713-oa30-San_Francisco_California.html#EATERY_LIST_CONTENTS,20191226_1617,32. Roam Artisan Burgers,“Be sure to get the French fries they are excellent.”,“Be sure to get the French fries they are excellent.”,45,407
35,https://www.tripadvisor.com/Restaurants-g60713-oa30-San_Francisco_California.html#EATERY_LIST_CONTENTS,20191226_1617,33. Fino Bar & Ristorante,"“The arugula, pear and gorgonzola salad is a favorite!”","“The arugula, pear and gorgonzola salad is a favorite!”",45,1516
36,https://www.tripadvisor.com/Restaurants-g60713-oa30-San_Francisco_California.html#EATERY_LIST_CONTENTS,20191226_1617,34. Capannina,“Three scoop gelato and warm chocolate cake w/hazelnut gelato were our desserts.”,“Three scoop gelato and warm chocolate cake w/hazelnut gelato were our desserts.”,45,244
37,https://www.tripadvisor.com/Restaurants-g60713-oa30-San_Francisco_California.html#EATERY_LIST_CONTENTS,20191226_1617,35. Ristorante Milano,“The risotto perfectly prepared.”,“The risotto perfectly prepared.”,45,338
38,https://www.tripadvisor.com/Restaurants-g60713-oa30-San_Francisco_California.html#EATERY_LIST_CONTENTS,20191226_1617,36. Taylor Street Coffee Shop,"“And it is delicious - great scrambles with chorizo, lovely hash browns and ta...”","“And it is delicious - great scrambles with chorizo, lovely hash browns and ta...”",45,1324
39,https://www.tripadvisor.com/Restaurants-g60713-oa30-San_Francisco_California.html#EATERY_LIST_CONTENTS,20191226_1617,37. Pazzia Caffe and Trattoria,"“We had the calamari, gniochhi & Margarita pizza .”","“We had the calamari, gniochhi & Margarita pizza .”",45,305
40,https://www.tripadvisor.com/Restaurants-g60713-oa30-San_Francisco_California.html#EATERY_LIST_CONTENTS,20191226_1617,38. Frascati,“ Halibut undercooked and average gnocchi while chicken and Bologna’s shined Ve...”,“ Halibut undercooked and average gnocchi while chicken and Bologna’s shined Ve...”,45,604
41,https://www.tripadvisor.com/Restaurants-g60713-oa30-San_Francisco_California.html#EATERY_LIST_CONTENTS,20191226_1617,39. Coqueta,“Our friendly server recommended the pork shoulder entree and we were glad he...”,“Our friendly server recommended the pork shoulder entree and we were glad he...”,45,694
42,https://www.tripadvisor.com/Restaurants-g60713-oa30-San_Francisco_California.html#EATERY_LIST_CONTENTS,20191226_1617,40. Brenda's French Soul Food,“Awesome menu - we shared fried chicken eggs benedict and french toast with pe...”,“Awesome menu - we shared fried chicken eggs benedict and french toast with pe...”,45,1053
43,https://www.tripadvisor.com/Restaurants-g60713-oa30-San_Francisco_California.html#EATERY_LIST_CONTENTS,20191226_1617,41. Zazie,“He also commended the mussels and I had...”,“He also commended the mussels and I had...”,45,569
44,https://www.tripadvisor.com/Restaurants-g60713-oa30-San_Francisco_California.html#EATERY_LIST_CONTENTS,20191226_1617,42. Restaurant Gary Danko,"“Love the rock shrimp risotto, the roasted lobster and the bison .”","“Love the rock shrimp risotto, the roasted lobster and the bison .”",45,2553
45,https://www.tripadvisor.com/Restaurants-g60713-oa30-San_Francisco_California.html#EATERY_LIST_CONTENTS,20191226_1617,43. Frances,"“We shared a couple of small plates to start (the bacon beignets and octopus ,...”","“We shared a couple of small plates to start (the bacon beignets and octopus ,...”",45,330
46,https://www.tripadvisor.com/Restaurants-g60713-oa30-San_Francisco_California.html#EATERY_LIST_CONTENTS,20191226_1617,44. Sotto Mare Oysteria & Seafood,"“Both were stuffed with Dungeness crab, mussels, clams, shrimp and calamari .”","“Both were stuffed with Dungeness crab, mussels, clams, shrimp and calamari .”",45,2353
47,https://www.tripadvisor.com/Restaurants-g60713-oa30-San_Francisco_California.html#EATERY_LIST_CONTENTS,20191226_1617,45. Za Pizza,"“The garden salad , Monday special, and cheese slice were all delicious.”","“The garden salad , Monday special, and cheese slice were all delicious.”",45,538
48,https://www.tripadvisor.com/Restaurants-g60713-oa30-San_Francisco_California.html#EATERY_LIST_CONTENTS,20191226_1617,46. Surisan,“Great bibimbap ”,“Great bibimbap ”,45,291
49,https://www.tripadvisor.com/Restaurants-g60713-oa30-San_Francisco_California.html#EATERY_LIST_CONTENTS,20191226_1617,47. Atelier Crenn,“Do get the special addition of caviar .”,“Do get the special addition of caviar .”,45,248
50,https://www.tripadvisor.com/Restaurants-g60713-oa30-San_Francisco_California.html#EATERY_LIST_CONTENTS,20191226_1617,48. State Bird Provisions,"“... and huge serving two soup dumplings - eh, sorta weird, we probably should’...”","“... and huge serving two soup dumplings - eh, sorta weird, we probably should’...”",45,543
51,https://www.tripadvisor.com/Restaurants-g60713-oa30-San_Francisco_California.html#EATERY_LIST_CONTENTS,20191226_1617,49. Mymy,“My husband had an omelette with salmon .”,“My husband had an omelette with salmon .”,45,369
52,https://www.tripadvisor.com/Restaurants-g60713-oa30-San_Francisco_California.html#EATERY_LIST_CONTENTS,20191226_1617,50. Lolo,“My sister lives in the City and is Vegan .”,“My sister lives in the City and is Vegan .”,45,241
53,https://www.tripadvisor.com/Restaurants-g60713-oa30-San_Francisco_California.html#EATERY_LIST_CONTENTS,20191226_1617,51. La Folie,“I ate everything except for an oyster a...”,“I ate everything except for an oyster a...”,45,388
54,https://www.tripadvisor.com/Restaurants-g60713-oa30-San_Francisco_California.html#EATERY_LIST_CONTENTS,20191226_1617,52. Fog Harbor Fish House,"“Great clam chowder, the seafood mix with salmon cod and shrimp was outstanding.”","“Great clam chowder, the seafood mix with salmon cod and shrimp was outstanding.”",45,5274
55,https://www.tripadvisor.com/Restaurants-g60713-oa30-San_Francisco_California.html#EATERY_LIST_CONTENTS,20191226_1617,53. Home Plate,“The French toast was absolutely delicious!”,“The French toast was absolutely delicious!”,45,563
56,https://www.tripadvisor.com/Restaurants-g60713-oa30-San_Francisco_California.html#EATERY_LIST_CONTENTS,20191226_1617,54. Nopa,"“The salmon was well cooked, seasoned well and extremely flaky.”","“The salmon was well cooked, seasoned well and extremely flaky.”",45,713
57,https://www.tripadvisor.com/Restaurants-g60713-oa30-San_Francisco_California.html#EATERY_LIST_CONTENTS,20191226_1617,55. Curry Leaf Restaurant,“Fantastic best curry outside India”,“Fantastic best curry outside India”,45,228
58,https://www.tripadvisor.com/Restaurants-g60713-oa30-San_Francisco_California.html#EATERY_LIST_CONTENTS,20191226_1617,56. Mourad,“and seasoned to perfection La Acha the roasted lamb shoulder which was the be...”,“and seasoned to perfection La Acha the roasted lamb shoulder which was the be...”,45,422
59,https://www.tripadvisor.com/Restaurants-g60713-oa30-San_Francisco_California.html#EATERY_LIST_CONTENTS,20191226_1617,57. Don Pisto's,"“ Mussels and chorizo, pork chop and pollo asado....everything very good.”","“ Mussels and chorizo, pork chop and pollo asado....everything very good.”",45,263
60,https://www.tripadvisor.com/Restaurants-g60713-oa30-San_Francisco_California.html#EATERY_LIST_CONTENTS,20191226_1617,58. Octavia,“... and textures and the largest and softest pork chop you can imagine .”,“... and textures and the largest and softest pork chop you can imagine .”,45,199
61,https://www.tripadvisor.com/Restaurants-g60713-oa30-San_Francisco_California.html#EATERY_LIST_CONTENTS,20191226_1617,59. Tadich Grill,"“... the lobster ravioli, 2 the crab and prawns a la Mona, and 1 the cioppino.”","“... the lobster ravioli, 2 the crab and prawns a la Mona, and 1 the cioppino.”",45,2110
62,https://www.tripadvisor.com/Restaurants-g60713-oa30-San_Francisco_California.html#EATERY_LIST_CONTENTS,20191226_1617,60. Buena Vista Cafe,“My husband declared the Buena Vista Burger a triumph- no small praise from a...”,“My husband declared the Buena Vista Burger a triumph- no small praise from a...”,45,2494
63,https://www.tripadvisor.com/Restaurants-g60713-oa60-San_Francisco_California.html#EATERY_LIST_CONTENTS,20191226_1617,ALX by Alexander's Steakhouse,“Food and service was excellent”,“Food and service was excellent”,35,6
64,https://www.tripadvisor.com/Restaurants-g60713-oa60-San_Francisco_California.html#EATERY_LIST_CONTENTS,20191226_1617,61. Rich Table,"“An example of the appetizers: oysters on the 1/2 shell, beef wontons, porcini...”","“An example of the appetizers: oysters on the 1/2 shell, beef wontons, porcini...”",45,301
65,https://www.tripadvisor.com/Restaurants-g60713-oa60-San_Francisco_California.html#EATERY_LIST_CONTENTS,20191226_1617,62. Trattoria Contadina,"“... Meatballs, and Rigatoncelli, finished with some home made Tiramisu .”","“... Meatballs, and Rigatoncelli, finished with some home made Tiramisu .”",45,554
66,https://www.tripadvisor.com/Restaurants-g60713-oa60-San_Francisco_California.html#EATERY_LIST_CONTENTS,20191226_1617,63. Eno Wine Bar,“Good vibe & good wine”,“Good vibe & good wine”,45,369
67,https://www.tripadvisor.com/Restaurants-g60713-oa60-San_Francisco_California.html#EATERY_LIST_CONTENTS,20191226_1617,64. Plow,“Fresh and fluffy lemon ricotta pancakes ...”,“Fresh and fluffy lemon ricotta pancakes ...”,45,239
68,https://www.tripadvisor.com/Restaurants-g60713-oa60-San_Francisco_California.html#EATERY_LIST_CONTENTS,20191226_1617,65. Roka Akor | San Francisco,"“We shared a maki roll with a sweet and spicy chili dipping sauce, tempura shr...”","“We shared a maki roll with a sweet and spicy chili dipping sauce, tempura shr...”",45,302
69,https://www.tripadvisor.com/Restaurants-g60713-oa60-San_Francisco_California.html#EATERY_LIST_CONTENTS,20191226_1617,66. Harris' Steakhouse,"“Classy steakhouse, great ambiance”","“Classy steakhouse, great ambiance”",45,874
70,https://www.tripadvisor.com/Restaurants-g60713-oa60-San_Francisco_California.html#EATERY_LIST_CONTENTS,20191226_1617,67. Bourbon and Branch,“Fun Speakeasy”,“Fun Speakeasy”,45,479
71,https://www.tripadvisor.com/Restaurants-g60713-oa60-San_Francisco_California.html#EATERY_LIST_CONTENTS,20191226_1617,68. Mandalay,“... with its sauce as well as the tofu Walnut broccoli with coconut rice .”,“... with its sauce as well as the tofu Walnut broccoli with coconut rice .”,45,203
72,https://www.tripadvisor.com/Restaurants-g60713-oa60-San_Francisco_California.html#EATERY_LIST_CONTENTS,20191226_1617,69. Montesacro Pinseria,“The same dough is used for the paninis and the pizzas.”,“The same dough is used for the paninis and the pizzas.”,45,250
73,https://www.tripadvisor.com/Restaurants-g60713-oa60-San_Francisco_California.html#EATERY_LIST_CONTENTS,20191226_1617,70. Isa,“We shared a lovely arugula and fig salad .”,“We shared a lovely arugula and fig salad .”,45,268
74,https://www.tripadvisor.com/Restaurants-g60713-oa60-San_Francisco_California.html#EATERY_LIST_CONTENTS,20191226_1617,71. House of Prime Rib,“The salad is absolutely amazing!!! Two...”,“The salad is absolutely amazing!!! Two...”,45,1675
75,https://www.tripadvisor.com/Restaurants-g60713-oa60-San_Francisco_California.html#EATERY_LIST_CONTENTS,20191226_1617,72. Taj Campton Place Restaurant,“Black Cod (which was sustainably sourced!!) and lamb (cooked perfectly medium...”,“Black Cod (which was sustainably sourced!!) and lamb (cooked perfectly medium...”,45,360
76,https://www.tripadvisor.com/Restaurants-g60713-oa60-San_Francisco_California.html#EATERY_LIST_CONTENTS,20191226_1617,73. The Progress,“the seared local black cod with boo chow was small for the price and the leas...”,“the seared local black cod with boo chow was small for the price and the leas...”,45,216
77,https://www.tripadvisor.com/Restaurants-g60713-oa60-San_Francisco_California.html#EATERY_LIST_CONTENTS,20191226_1617,74. Scoma's,“Wonderful wine selection and unique entrees and one of the best lobster bisqu...”,“Wonderful wine selection and unique entrees and one of the best lobster bisqu...”,45,5992
78,https://www.tripadvisor.com/Restaurants-g60713-oa60-San_Francisco_California.html#EATERY_LIST_CONTENTS,20191226_1617,75. Pat's Cafe,“I love their breakfast Burrito !”,“I love their breakfast Burrito !”,45,931
79,https://www.tripadvisor.com/Restaurants-g60713-oa60-San_Francisco_California.html#EATERY_LIST_CONTENTS,20191226_1617,76. Espetus Churrascaria,"“... cuts of beef cooked to perfection, ...”","“... cuts of beef cooked to perfection, ...”",45,322
80,https://www.tripadvisor.com/Restaurants-g60713-oa60-San_Francisco_California.html#EATERY_LIST_CONTENTS,20191226_1617,77. Leopold's,“Excellent German Food ”,“Excellent German Food ”,45,174
81,https://www.tripadvisor.com/Restaurants-g60713-oa60-San_Francisco_California.html#EATERY_LIST_CONTENTS,20191226_1617,78. Souvla,“The gyros here are yummy!! fresh and filling!!!”,“The gyros here are yummy!! fresh and filling!!!”,45,151
82,https://www.tripadvisor.com/Restaurants-g60713-oa60-San_Francisco_California.html#EATERY_LIST_CONTENTS,20191226_1617,79. Il Casaro Pizzeria and Mozzarella Bar,“Best neapolitan pizza in San Francisco !”,“Best neapolitan pizza in San Francisco !”,45,853
83,https://www.tripadvisor.com/Restaurants-g60713-oa60-San_Francisco_California.html#EATERY_LIST_CONTENTS,20191226_1617,80. Tommaso's Restaurant,"“We had a small pizza half marhgarita half arugula Parmesan and prosciutto , de...”","“We had a small pizza half marhgarita half arugula Parmesan and prosciutto , de...”",45,438
84,https://www.tripadvisor.com/Restaurants-g60713-oa60-San_Francisco_California.html#EATERY_LIST_CONTENTS,20191226_1617,81. Rocco's Cafe,“It was topped with tomatoes and Italian sausage .”,“It was topped with tomatoes and Italian sausage .”,45,221
85,https://www.tripadvisor.com/Restaurants-g60713-oa60-San_Francisco_California.html#EATERY_LIST_CONTENTS,20191226_1617,82. Kitchen Story,"“We had the ahi scoops, ribs, & Pacific Pad Thai .”","“We had the ahi scoops, ribs, & Pacific Pad Thai .”",45,328
86,https://www.tripadvisor.com/Restaurants-g60713-oa60-San_Francisco_California.html#EATERY_LIST_CONTENTS,20191226_1617,83. Bouche,“Our guest enjoyed a beautifully prepared and presented tuna .”,“Our guest enjoyed a beautifully prepared and presented tuna .”,45,411
87,https://www.tripadvisor.com/Restaurants-g60713-oa60-San_Francisco_California.html#EATERY_LIST_CONTENTS,20191226_1617,84. Tony's Pizza Napoletana,“The tiramisu is the best I have ever had and I have tried it at lots of place...”,“The tiramisu is the best I have ever had and I have tried it at lots of place...”,45,2445
88,https://www.tripadvisor.com/Restaurants-g60713-oa60-San_Francisco_California.html#EATERY_LIST_CONTENTS,20191226_1617,85. Yank Sing,“If you want to splurge the crab claws are outstanding.”,“If you want to splurge the crab claws are outstanding.”,45,882
89,https://www.tripadvisor.com/Restaurants-g60713-oa60-San_Francisco_California.html#EATERY_LIST_CONTENTS,20191226_1617,86. Dumpling Time,“(The pork dumplings didn’t have the cra...”,“(The pork dumplings didn’t have the cra...”,45,85
90,https://www.tripadvisor.com/Restaurants-g60713-oa60-San_Francisco_California.html#EATERY_LIST_CONTENTS,20191226_1617,87. Sam's Diner,“Day 2 was incredible French Toast .”,“Day 2 was incredible French Toast .”,45,655
91,https://www.tripadvisor.com/Restaurants-g60713-oa60-San_Francisco_California.html#EATERY_LIST_CONTENTS,20191226_1617,88. Good Mong Kok Bakery,“The Most Delicious Dumplings !”,“The Most Delicious Dumplings !”,45,246
92,https://www.tripadvisor.com/Restaurants-g60713-oa60-San_Francisco_California.html#EATERY_LIST_CONTENTS,20191226_1617,89. Waterbar,“Both the salmon and the sides were delicious as was the key lime pie dessert.”,“Both the salmon and the sides were delicious as was the key lime pie dessert.”,45,1476
93,https://www.tripadvisor.com/Restaurants-g60713-oa60-San_Francisco_California.html#EATERY_LIST_CONTENTS,20191226_1617,90. Original Joe's,"“... house salad, arancini and spaghetti...”","“... house salad, arancini and spaghetti...”",45,1079
94,https://www.tripadvisor.com/Restaurants-g60713-oa90-San_Francisco_California.html#EATERY_LIST_CONTENTS,20191226_1617,ALX by Alexander's Steakhouse,“Food and service was excellent”,“Food and service was excellent”,35,6
95,https://www.tripadvisor.com/Restaurants-g60713-oa90-San_Francisco_California.html#EATERY_LIST_CONTENTS,20191226_1617,91. Firenze By Night,"“ Tartufo Dessert was outstanding, as wel...”","“ Tartufo Dessert was outstanding, as wel...”",45,485
96,https://www.tripadvisor.com/Restaurants-g60713-oa90-San_Francisco_California.html#EATERY_LIST_CONTENTS,20191226_1617,92. Spruce,“ Great burgers ”,“ Great burgers ”,45,434
97,https://www.tripadvisor.com/Restaurants-g60713-oa90-San_Francisco_California.html#EATERY_LIST_CONTENTS,20191226_1617,93. Ristorante Ideale,“The Antipasti of calamari e rughetta and the prosciutto e pera were delicious...”,“The Antipasti of calamari e rughetta and the prosciutto e pera were delicious...”,45,412
98,https://www.tripadvisor.com/Restaurants-g60713-oa90-San_Francisco_California.html#EATERY_LIST_CONTENTS,20191226_1617,94. Darren's Cafe,“The pancakes were really light but filling and the french toast was lovely.”,“The pancakes were really light but filling and the french toast was lovely.”,45,483
99,https://www.tripadvisor.com/Restaurants-g60713-oa90-San_Francisco_California.html#EATERY_LIST_CONTENTS,20191226_1617,95. Swan Oyster Depot,"“Had the Crab Back, Crab Legs and the Clam Chowder all of which was delicious...”","“Had the Crab Back, Crab Legs and the Clam Chowder all of which was delicious...”",45,730
100,https://www.tripadvisor.com/Restaurants-g60713-oa90-San_Francisco_California.html#EATERY_LIST_CONTENTS,20191226_1617,96. Hopwater Distribution,“... eggs and Cobb salad and excellent b...”,“... eggs and Cobb salad and excellent b...”,45,163
101,https://www.tripadvisor.com/Restaurants-g60713-oa90-San_Francisco_California.html#EATERY_LIST_CONTENTS,20191226_1617,97. Cliff House,"“My husband enjoyed his choice, steak, whilst I chose and enjoyed salmon .”","“My husband enjoyed his choice, steak, whilst I chose and enjoyed salmon .”",45,1838
102,https://www.tripadvisor.com/Restaurants-g60713-oa90-San_Francisco_California.html#EATERY_LIST_CONTENTS,20191226_1617,98. 4505 Burgers & BBQ,“I like that you can also get your meat on a salad .”,“I like that you can also get your meat on a salad .”,45,282
103,https://www.tripadvisor.com/Restaurants-g60713-oa90-San_Francisco_California.html#EATERY_LIST_CONTENTS,20191226_1617,99. Stacks',"“... the frittata was bursting with crab meat , and the skillet was gooey and p...”","“... the frittata was bursting with crab meat , and the skillet was gooey and p...”",45,232
104,https://www.tripadvisor.com/Restaurants-g60713-oa90-San_Francisco_California.html#EATERY_LIST_CONTENTS,20191226_1617,100. Oren's Hummus,“Lastly to go with the shakshuka some challah toast I have to say it had an am...”,“Lastly to go with the shakshuka some challah toast I have to say it had an am...”,45,69
105,https://www.tripadvisor.com/Restaurants-g60713-oa90-San_Francisco_California.html#EATERY_LIST_CONTENTS,20191226_1617,101. Cotogna,"“The mains we had were spaghetti with octopus , rigatoni and pasta with veal, r...”","“The mains we had were spaghetti with octopus , rigatoni and pasta with veal, r...”",45,479
106,https://www.tripadvisor.com/Restaurants-g60713-oa90-San_Francisco_California.html#EATERY_LIST_CONTENTS,20191226_1617,102. Thanh Long,“Crab many ways and beef ”,“Crab many ways and beef ”,45,295
107,https://www.tripadvisor.com/Restaurants-g60713-oa90-San_Francisco_California.html#EATERY_LIST_CONTENTS,20191226_1617,103. Ryoko's Japanese Restaurant & Bar,"“We had miso soup, tempura vegetables and shrimp and that night the Chefs dinn...”","“We had miso soup, tempura vegetables and shrimp and that night the Chefs dinn...”",45,698
108,https://www.tripadvisor.com/Restaurants-g60713-oa90-San_Francisco_California.html#EATERY_LIST_CONTENTS,20191226_1617,104. Woodhouse Fish Company,“Friends recently are here and had fried clams and fish tacos.”,“Friends recently are here and had fried clams and fish tacos.”,45,222
109,https://www.tripadvisor.com/Restaurants-g60713-oa90-San_Francisco_California.html#EATERY_LIST_CONTENTS,20191226_1617,105. Flour + Water,"“We enjoyed taleggio scarpinocc, Pizza margherita, tagliatelle with veal bolog...”","“We enjoyed taleggio scarpinocc, Pizza margherita, tagliatelle with veal bolog...”",45,348
110,https://www.tripadvisor.com/Restaurants-g60713-oa90-San_Francisco_California.html#EATERY_LIST_CONTENTS,20191226_1617,106. City View Restaurant,“Venture further afield for Peking duck and other dishes from the kitchen.”,“Venture further afield for Peking duck and other dishes from the kitchen.”,45,527
111,https://www.tripadvisor.com/Restaurants-g60713-oa90-San_Francisco_California.html#EATERY_LIST_CONTENTS,20191226_1617,107. Greens Restaurant,“... a black bean chili and a small toma...”,“... a black bean chili and a small toma...”,45,1040
112,https://www.tripadvisor.com/Restaurants-g60713-oa90-San_Francisco_California.html#EATERY_LIST_CONTENTS,20191226_1617,108. Bix,“I had the duck and my wife had the porkchop.”,“I had the duck and my wife had the porkchop.”,45,530
